,cluster,text,intent,norm_text,cluster_size,norm_word_lst
306,23,b'do they take reservations at applebeesi',b'accept_reservations',b'reservations applebeesi',47,reservation * reservations
307,23,b'tell me if the new york restaurant takes reservations',b'accept_reservations',b'tell new york restaurant takes reservations',47,reservation * reservations
308,23,"b'cancel my reservation for dinner this saturday , please'",b'cancel_reservation',b'cancel reservation dinner saturday  ',47,reservation * reservations
309,23,b'go ahead and cancel my reservation for 5 at red robin',b'cancel_reservation',b'ahead cancel reservation 5 red robin',47,reservation * reservations
310,23,"b""does bj 's take reservations""",b'accept_reservations',b'bj s reservations',47,reservation * reservations
311,23,b'i do not want my reservation anymore',b'cancel_reservation',b'want reservation anymore',47,reservation * reservations
312,23,b'i need to cancel my reservation after all',b'cancel_reservation',b'need cancel reservation ',47,reservation * reservations
313,23,"b""will bj 's take reservations""",b'accept_reservations',b'bj s reservations',47,reservation * reservations
314,23,"b""do you know if l'arpege will ask for reservations""",b'accept_reservations',b'know larpege ask reservations',47,reservation * reservations
315,23,b'i wish to cancel my reservation for fred at red robin',b'cancel_reservation',b'wish cancel reservation fred red robin',47,reservation * reservations
316,23,b'do you have any idea if the flying wing does reservations',b'accept_reservations',b'idea flying wing reservations',47,reservation * reservations
317,23,"b""can you confirm that i have a reservation for february 21 at 6 o'clock""",b'confirm_reservation',b'confirm reservation february 21 6 oclock',47,reservation * reservations
318,23,b'can i get reservations at applebees',b'accept_reservations',b'reservations applebees',47,reservation * reservations
319,23,b'will you call and check on my reservation for john at bardenay',b'confirm_reservation',b'check reservation john bardenay',47,reservation * reservations
320,23,b'i need you to cancel my reservation for smith at the williams diner',b'cancel_reservation',b'need cancel reservation smith williams diner',47,reservation * reservations
321,23,"b""i 'd like to make a reservation at rooth chris , can you do that""",b'restaurant_reservation',b'd like reservation rooth chris  ',47,reservation * reservations
322,23,b'is it possible to make reservations at the new york restaurant',b'accept_reservations',b'possible reservations new york restaurant',47,reservation * reservations
323,23,b'i have to cancel my reservation after all',b'cancel_reservation',b'cancel reservation ',47,reservation * reservations
324,23,b'please tell me if i still have a reservation at acero for susie',b'confirm_reservation',b'tell reservation acero susie',47,reservation * reservations
325,23,b'does the new york restaurant take reservations',b'accept_reservations',b'new york restaurant reservations',47,reservation * reservations
326,23,b'i do not actually need my reservation anymore',b'cancel_reservation',b'actually need reservation anymore',47,reservation * reservations
327,23,b'does applebees take reservations',b'accept_reservations',b'applebees reservations',47,reservation * reservations
328,23,b'i need to cancel my reservation for rob at red robin',b'cancel_reservation',b'need cancel reservation rob red robin',47,reservation * reservations
329,23,b'cancel my reservation for bob at red robin',b'cancel_reservation',b'cancel reservation bob red robin',47,reservation * reservations
330,23,b'has my reservation for john at bardenay been confirmed',b'confirm_reservation',b'reservation john bardenay confirmed',47,reservation * reservations
331,23,"b""do you think they 'll let me reserve a table at the olive garden""",b'accept_reservations',b'think ll let reserve table olive garden',47,reservation * reservations
332,23,b'tell me whether or not i have a reservation at gramercy tavern for tad',b'confirm_reservation',b'tell reservation gramercy tavern tad',47,reservation * reservations
333,23,b'could you cancel my reservation for winters at the palace tonight',b'cancel_reservation',b'cancel reservation winters palace tonight',47,reservation * reservations
334,23,b'confirm my reservation for march 12 at 9 00 am',b'confirm_reservation',b'confirm reservation march 12 9 00 ',47,reservation * reservations
335,23,b'can i reserve tables at the new york restaurant',b'accept_reservations',b'reserve tables new york restaurant',47,reservation * reservations
336,23,"b'cancel my reservation for dinner tonight , please'",b'cancel_reservation',b'cancel reservation dinner tonight  ',47,reservation * reservations
337,23,"b""i want a cancellation of the dinner reservation for phillips at bernardin 's""",b'cancel_reservation',b'want cancellation dinner reservation phillips bernardin s',47,reservation * reservations
338,23,b'any idea as to if taco bell takes reservations',b'accept_reservations',b'idea taco bell takes reservations',47,reservation * reservations
339,23,b'verify my reservation for smith and wollensky at 6 45',b'confirm_reservation',b'verify reservation smith wollensky 6 45',47,reservation * reservations
340,23,b'does osteria francescana take reservations',b'accept_reservations',b'osteria francescana reservations',47,reservation * reservations
341,23,b'please confirm my reservation for bar les freres at 7',b'confirm_reservation',b'confirm reservation bar les freres 7',47,reservation * reservations
342,23,b'please cancel my reservation for 5 at red robin',b'cancel_reservation',b'cancel reservation 5 red robin',47,reservation * reservations
343,23,b'do we know if my reservation for john at bardenay was accepted',b'confirm_reservation',b'know reservation john bardenay accepted',47,reservation * reservations
344,23,"b""find my reservation for steve at crucere 's and confirm it , please""",b'confirm_reservation',b'find reservation steve crucere s confirm ',47,reservation * reservations
345,23,"b""i 'll be confirming my reservation for joseph at red lobster""",b'confirm_reservation',b'll confirming reservation joseph red lobster',47,reservation * reservations
346,23,b'does village inn let you make reservations',b'accept_reservations',b'village inn let reservations',47,reservation * reservations
347,23,b'please verify my reservation for john at bardenay',b'confirm_reservation',b'verify reservation john bardenay',47,reservation * reservations
348,36,"b""what 's my savings account interest""",b'interest_rate',b's savings account interest',64,rate * interest
349,36,b'what interest rate am i getting from nfcu',b'interest_rate',b'interest rate getting nfcu',64,rate * interest
350,36,b'what interest rate am i getting from sunflower bank',b'interest_rate',b'interest rate getting sunflower bank',64,rate * interest
351,36,b'what interest rate is bofi giving me on my cd',b'interest_rate',b'interest rate bofi giving cd',64,rate * interest
352,36,b'pto i have used so far is how much',b'pto_used',b'pto far ',64,rate * interest
353,36,b'how much am i paid',b'income',b'paid',64,rate * interest
354,36,b'can you tell me the apr of my target credit card',b'apr',b'tell apr target credit card',64,rate * interest
355,36,"b""i need my checking account 's interest rate""",b'interest_rate',b'need checking account s interest rate',64,rate * interest
356,36,"b""what 's the annual percentage rate for my credit card""",b'apr',b's annual percentage rate credit card',64,rate * interest
357,36,b'how much of my pto is gone',b'pto_used',b'pto gone',64,rate * interest
358,36,"b""what 's the amount of my income""",b'income',b's income',64,rate * interest
359,36,b'how many hours of pto have i used',b'pto_used',b'hours pto ',64,rate * interest
360,36,b'what the numerical number inside my bank accounts',b'balance',b'numerical number inside bank accounts',64,rate * interest
361,36,b'does my apr rate suck',b'apr',b'apr rate suck',64,rate * interest
362,36,"b""please tell me what amount i'm earning""",b'income',b'tell im earning',64,rate * interest
363,36,b'how much do i have in my bank accounts',b'balance',b'bank accounts',64,rate * interest
364,36,b'how much cash do i have in my bank accounts',b'balance',b'cash bank accounts',64,rate * interest
365,36,b'will you tell me my bank balance',b'balance',b'tell bank balance',64,rate * interest
366,36,b'how much money do i make',b'income',b'money ',64,rate * interest
367,36,b'pto so far i have used is how much',b'pto_used',b'pto far ',64,rate * interest
368,36,b'how much money am i earning',b'income',b'money earning',64,rate * interest
369,36,b'what are my finances like lately',b'spending_history',b'finances like lately',64,rate * interest
370,36,b'how much do i have in my savings account',b'balance',b'savings account',64,rate * interest
371,36,b'what is my apr rate',b'apr',b'apr rate',64,rate * interest
372,36,b'can i get the interest rate for my checking account',b'interest_rate',b'interest rate checking account',64,rate * interest
373,36,b'tell me my apr rate',b'apr',b'tell apr rate',64,rate * interest
374,36,b'what kind of credit card apr do i get',b'apr',b'kind credit card apr ',64,rate * interest
375,36,b'how much money do i earn',b'income',b'money earn',64,rate * interest
376,36,"b""what is my b of a credit card 's apr""",b'apr',b'b credit card s apr',64,rate * interest
377,36,b'for my savings account i would like to know the interest rate',b'interest_rate',b'savings account like know interest rate',64,rate * interest
378,36,b'where do i go to find the interest rate on my savings account',b'interest_rate',b'find interest rate savings account',64,rate * interest
379,36,b'what amount of money do i earn',b'income',b'money earn',64,rate * interest
380,36,b'what does my checking account at chase earn in interest',b'interest_rate',b'checking account chase earn interest',64,rate * interest
381,36,b'how much moola is in my bank accounts',b'balance',b'moola bank accounts',64,rate * interest
382,36,b'how much do i get paid',b'income',b'paid',64,rate * interest
383,36,b'what do i have in my bank accounts right now',b'balance',b'bank accounts right ',64,rate * interest
384,36,b'what amount is my income',b'income',b'income',64,rate * interest
385,36,b'how much is the pay offered for my work',b'income',b'pay offered work',64,rate * interest
386,36,b'tell me the interest for my savings account',b'interest_rate',b'tell interest savings account',64,rate * interest
